epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,571.425,0.72002,0.49355,0.86373,0.93422,0.93057,0.96799,0.85701,0.51169,0.37532,0.81432,0.00711486,0.00711486,0.00711486
104,576.888,0.70019,0.48728,0.85929,0.94437,0.95347,0.98362,0.87661,0.51908,0.36089,0.81572,0.00708657,0.00708657,0.00708657
105,582.342,0.7018,0.47828,0.86214,0.9533,0.91175,0.97522,0.86535,0.51075,0.35735,0.81349,0.00705829,0.00705829,0.00705829
106,588.016,0.7054,0.47601,0.8623,0.96183,0.95628,0.98658,0.87187,0.53826,0.34723,0.81577,0.00703,0.00703,0.00703
107,593.489,0.70769,0.47892,0.86398,0.83983,0.7756,0.86612,0.75326,0.53264,0.5365,0.82045,0.00700171,0.00700171,0.00700171
108,598.888,0.71719,0.47932,0.86337,0.94358,0.92879,0.98434,0.87588,0.52573,0.36028,0.81346,0.00697343,0.00697343,0.00697343
109,604.31,0.68891,0.46283,0.85822,0.95918,0.9461,0.9839,0.87594,0.51203,0.35318,0.81156,0.00694514,0.00694514,0.00694514
110,609.771,0.67687,0.45823,0.85852,0.95545,0.94712,0.98404,0.87119,0.51136,0.34431,0.8136,0.00691686,0.00691686,0.00691686
111,615.385,0.69058,0.46308,0.85819,0.95982,0.94626,0.98302,0.8802,0.48735,0.34534,0.80977,0.00688857,0.00688857,0.00688857
112,620.858,0.69302,0.4667,0.85795,0.95967,0.93574,0.98023,0.86789,0.54258,0.3651,0.81583,0.00686029,0.00686029,0.00686029
113,626.262,0.70454,0.46992,0.8591,0.96172,0.92835,0.98275,0.87505,0.51127,0.34808,0.81392,0.006832,0.006832,0.006832
114,631.664,0.68811,0.4624,0.85912,0.95627,0.94948,0.9807,0.87501,0.51597,0.35688,0.81517,0.00680371,0.00680371,0.00680371
115,637.124,0.68548,0.46346,0.85757,0.92875,0.91567,0.97117,0.86565,0.50862,0.37627,0.81026,0.00677543,0.00677543,0.00677543
116,642.554,0.70771,0.46647,0.85848,0.94926,0.92481,0.98162,0.87909,0.50421,0.35849,0.81196,0.00674714,0.00674714,0.00674714
117,648.143,0.693,0.46193,0.86164,0.9509,0.95388,0.98472,0.874,0.52755,0.33931,0.81503,0.00671886,0.00671886,0.00671886
118,653.574,0.73752,0.48399,0.86478,0.97022,0.94296,0.98593,0.87411,0.52628,0.35205,0.81038,0.00669057,0.00669057,0.00669057
119,658.996,0.70349,0.46415,0.8547,0.96359,0.9486,0.98455,0.87761,0.50309,0.34122,0.8101,0.00666229,0.00666229,0.00666229
120,664.401,0.69038,0.4662,0.85772,0.94798,0.92462,0.97889,0.86276,0.53561,0.38626,0.81601,0.006634,0.006634,0.006634
